hash	study_hash	study_id	analysis_id	analysis_summary	analysis_type	instrument_name	instrument_type	ms_type	ion_mode
39691bf555ed76be0588a2456a09964e25591d35	657bdf74aad9492bc3b6ccade17c9e83ed5e39f6	ST000552	AN000843	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
e46bf8ff7fe5e0c291138a08a626b32e994b48a9	657bdf74aad9492bc3b6ccade17c9e83ed5e39f6	ST000552	AN000844	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
a02c2134779f382c1a9852e3f04b6b48a0f0774c	3726afe7be7ca31936464bd343f35e7728156d4d	ST000554	AN000849	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
b3ed0e954dfa5e401a0911827dea91b605f8e3ca	3726afe7be7ca31936464bd343f35e7728156d4d	ST000554	AN000850	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
24ee7de6b226970f1e644a15d11f351911110fb1	194cec81cbcfae5f929170e7537aca4d6ea1b503	ST000555	AN000851	UHPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
f5b6310c45be567b91bada489b21e9f3a1941425	194cec81cbcfae5f929170e7537aca4d6ea1b503	ST000555	AN000852	UHPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
3767b9f8645c30f88c68a2b53f5bfaac029c733b	ca63770fa56642937f70dd25307e017cddab3ba2	ST000556	AN000853	UHPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
14e3565dcdbb5c791f2be4b9e7ad8b70f18e2524	ca63770fa56642937f70dd25307e017cddab3ba2	ST000556	AN000854	UHPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
2763aff83a4c719c7402e77792237b9f02424f4a	8f0bc1b4706e4e943065b6ca3036993ed421bfb4	ST000558	AN000856	HILIC POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
785b5f2b45be997fe04a51e782aa08f8b5225bd0	8f0bc1b4706e4e943065b6ca3036993ed421bfb4	ST000558	AN000857	HILIC NEGATIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	NEGATIVE
d81f42a6f63d72e2509a25be7b646fc38af7788f	616d70b072b7dba7100dbb2f59724d90610ef9f8	ST000559	AN000858	HILIC POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
ae40671578aa000eb911e55d27b20b9518963602	616d70b072b7dba7100dbb2f59724d90610ef9f8	ST000559	AN000859	HILIC NEGATIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	NEGATIVE
65bcb2d3d3f1921c0d1162904ed66b13779912e6	545dee7aab8a408bfdbfa8c4d2e84ad263174ca8	ST000560	AN000860	HILIC POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
84293a0d688726070258e0199771c8bcc886bea1	545dee7aab8a408bfdbfa8c4d2e84ad263174ca8	ST000560	AN000861	HILIC NEGATIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	NEGATIVE
2c53199fbc0b5d8042dc7824ebe6a8d9003cb985	58ad56097d8bbe8fb1fede28b5af190fcf1a8ac5	ST000561	AN000862	GC POSITIVE ION MODE/Metabolites set1	MS	Agilent	GC x GC-TOF	EI	POSITIVE
078221f8ff81ad2b52d4f98018bfe569023555b6	58ad56097d8bbe8fb1fede28b5af190fcf1a8ac5	ST000561	AN000863	GC POSITIVE ION MODE/Metabolites set2	MS	Agilent	GC x GC-TOF	EI	POSITIVE
646ea5da3ff99801bdc43664a88d6eb987349c72	f43fe2e5ac0ab2e082c34ea828513e41385386f1	ST000562	AN000864	POSITIVE ION MODE	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	POSITIVE
91ca5df1303249bd70db18226b18f31e9cb9735a	876d885eee39a6ad28b8ecc6a8b35b6d25e11524	ST000563	AN000865	GC POSITIVE ION MODE	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
21a236d1a189c7bc60edd5fd113d3243759780bc	3a4612a181355186e8c64a2e12b7f6b9e684e890	ST000564	AN000866	HPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
47ef8b24aa9c0682cb770ae9f98f6c11fc67b7be	3a4612a181355186e8c64a2e12b7f6b9e684e890	ST000564	AN000867	HPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
6b213b2690aa3ffba675413963bdb779c7daeb2a	e7d02ffb31860550a98e73d5baea06bb24be9d05	ST000565	AN000868	POSITIVE ION MODE	MS	Thermo Element 2 ICP	Sector Field	Other	POSITIVE
bf33eb4c0f9eac9d25f334787461ecab4e5e9144	55ac141ebba4aa0c830e3e80784a15d0a13458e1	ST000566	AN000869	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
c48f0ca004116cfa503349e5fb15afe551284468	55ac141ebba4aa0c830e3e80784a15d0a13458e1	ST000566	AN000870	Reversed phase POSITIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	POSITIVE
1e96379564137b5e29b79ab3690a0e06a4d216a2	03cf6e6bfd8db71a5e9d52b1ffdfd3be1661c70e	ST000567	AN000871	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
a3d7dd3cff4f44391fc10183c19e59ff249590af	03cf6e6bfd8db71a5e9d52b1ffdfd3be1661c70e	ST000567	AN000872	HILIC POSITIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	POSITIVE
4856e6f5e6c78fae0a505277bc0876d98f6601b9	31747bfaa274665a1aa0ac99c02b56dc04b11998	ST000568	AN000873	GC POSITIVE ION MODE	MS	Agilent	GC x GC-TOF	EI	POSITIVE
79d4b4e3037a239a6f34d40886b7d00fc2442007	31747bfaa274665a1aa0ac99c02b56dc04b11998	ST000568	AN000874	UPLC POSITIVE ION MODE	MS	Waters	QTOF	ESI	POSITIVE
864a91e58ca12278183265ee7c6c4f965ef87ee3	31747bfaa274665a1aa0ac99c02b56dc04b11998	ST000568	AN000875	UPLC NEGATIVE ION MODE	MS	Waters	QTOF	ESI	NEGATIVE
049d627dbf8c0a4a5ca6f8bf4ae400c528454be1	6f3984cd0cd3dbc352796be3e380304aea34a4b2	ST000569	AN000876	GC POSITIVE ION MODE	MS	Leco Pegasus HT TOF	GC-TOF	EI	POSITIVE
ea63aa9376ca6499a711f54975fb7897ed1e640b	d4e6a6f2021fa1fa90108f13f8bd060d1f9ea1e4	ST000570	AN000877	CE POSITIVE ION MODE	MS	Agilent CE-TOFMS	TOF	ESI	POSITIVE
56e17d59b1762b5e63901d06821e42d65dece76c	d4e6a6f2021fa1fa90108f13f8bd060d1f9ea1e4	ST000570	AN000878	CE NEGATIVE ION MODE	MS	Agilent CE-TOFMS	TOF	ESI	NEGATIVE
39c86e05d7e53481f423a71dc411a4a93b9d5c04	634601a96a8dabc804f7f038d7517e51951ea5e0	ST000571	AN000879	UHPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
4b33510922cc47634d6ed20d1256401674f957a4	634601a96a8dabc804f7f038d7517e51951ea5e0	ST000571	AN000880	UHPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
1b5b08c0eb5502dd893877c673ea88813fcad965	98538640202d30c479c9c0524a909948cc73f5bc	ST000572	AN000881	UHPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
c4757d28e8f4b65e978df53fe9bebd105661c16e	98538640202d30c479c9c0524a909948cc73f5bc	ST000572	AN000882	UHPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
f7a6d798de7a6f894b6ad9e90ede76bd31638ca1	94b3c0892abda0a20f18d7998124dee0f356c66c	ST000574	AN000884	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
98f9b2428faaa88dcdef3e714527e93aa9d1debf	b5ce2ef66880fcedde91482a7fbbda8e8c04bcb4	ST000575	AN000885	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
a5a311a6e9cdfd5bdc66b024156fd4a09cdf20f8	27c61d4097526218a2c61d063b278a5078d2326c	ST000576	AN000886	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
49f05ca7904787885c151d4c718fa6f0d3896249	ac18b0ad2351c6d845aeeddc33d72e9ab0086028	ST000577	AN000887	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
ba2484abe5a95d564bde3bd57e32df3b83d115e9	894f46400a20fa64fb0deeeeeb172fed1fbf390f	ST000578	AN000888	Reversed phase POSITIVE ION MODE	MS	Thermo LTQ-FT	Single quadrupole	ESI	POSITIVE
cc886549b3f5468f5b4789468dd667d8362741ce	894f46400a20fa64fb0deeeeeb172fed1fbf390f	ST000578	AN000889	Anion exchange POSITIVE ION MODE	MS	Thermo LTQ-FT	Single quadrupole	ESI	POSITIVE
27c460f8ad9ff78d5227fa4dd75cf140b36f0220	8de500185914fc0487fe48913c105b1bccb2aa4d	ST000579	AN000890	Other NEGATIVE ION MODE	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	NEGATIVE
d976f4ddb6ae906ea210588b1d4f9101f35598e5	a31ec35ebdc1071d9abc2e2be6f8bac689e9a465	ST000580	AN000891	None NEGATIVE ION MODE	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	NEGATIVE
01dd89a4948719bdaca3a09fcffa5030fe0f0478	9c52b871def87e768b737b6bf755d5e19b8fc854	ST000581	AN000892	None NEGATIVE ION MODE	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	NEGATIVE
c93400a72fe4c6fe953a06439a5dee5cd5dc1478	5830311150c5a6317711b8dbc43c70e85b05b476	ST000582	AN000893	Other POSITIVE ION MODE	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	POSITIVE
979328596d1a240910d7eb5ef0d792e577dbb0bd	a7de9e942385a8b02f1a3c48c63849b8aa3b1478	ST000583	AN000894	UHPLC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
996aacb8b0ecac4a3625e1fa801c321ae851c785	a7de9e942385a8b02f1a3c48c63849b8aa3b1478	ST000583	AN000895	UHPLC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
1346601499f12eb109d010c3aa6b0da5d2813fc8	f5375ada60c99c1d71f618b81e1a47bf98a10ae1	ST000584	AN000896	HILIC POSITIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	POSITIVE
c28e0c5fca2594cda5c59908a997cf68cbef7569	f5375ada60c99c1d71f618b81e1a47bf98a10ae1	ST000584	AN000897	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
822c2f022a97bb0e3557c4b70e531c2a18904986	f5375ada60c99c1d71f618b81e1a47bf98a10ae1	ST000584	AN000898	Reversed phase POSITIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	POSITIVE
9fa6a7309767836c69e4dc793c23f3003084aac5	f5375ada60c99c1d71f618b81e1a47bf98a10ae1	ST000584	AN000899	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
6f253a1e7fda87112e0c25e4e04664bf879ecd68	bfc38a21a67d2e824d764be3261d71444e9fdb97	ST000585	AN000900	Reversed phase POSITIVE ION MODE	MS	Waters Ultima QTOF	QTOF	ESI	POSITIVE
5aca0ff660dc529cb3d8166a68f25dedeee79d5f	1b27789738cbb359abd6aa4ba1c68d4fe508cfe7	ST000586	AN000901	GC POSITIVE ION MODE	MS	Agilent 5975B	Single quadrupole	EI	POSITIVE
224c3a8254d55f6a6a12aa7b950d134751c95378	07e7c527c852d8e0b68dd8efcd65e05e27c73b13	ST000589	AN000904	GC POSITIVE ION MODE	MS	Agilent 5975B	Single quadrupole	EI	POSITIVE
2849f82e89d5fba3ad112fc81d7283ac27737f00	23dae63e95079d90ee3d6b6979b0e26b1f921451	ST000591	AN000906	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
fdc5991aff6ea548e9cdc4e249fadab88f913590	efb12d9d3341193963c715b7e6ba34fb651b1a65	ST000592	AN000907	untargeted C18 column POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
67fb11718c008487c05617287a850f5b9418db2d	efb12d9d3341193963c715b7e6ba34fb651b1a65	ST000592	AN000908	anion exchange POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
7436bd13c20248c1f02fbaef6d5087cf7ba02468	6d64428f071a272c8a8bd333b072646c7e518f9b	ST000593	AN000909	Reversed phase POSITIVE ION MODE	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	POSITIVE
b83ad0ee3c67df8f2d66876a56b4d6b6746f94e4	c203535c6ca2634570367dab9463a29571799e54	ST000594	AN000910	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
503756144306718bdce3e680539e70d30909c84f	078615c0f62a8c68635dd25a22db85384ef220cf	ST000597	AN000915	Reversed phase POSITIVE ION MODE	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	POSITIVE
88253dc2a209a04f5da0f61b85403202a1b75163	a30b01b149648a813bd007730c7ea78255ffc8d3	ST000598	AN000916	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
a254ca78843731b7f0f3f6cf031e28b5fb60be9d	c8e7ccab01631544cda5e8a78fb00649536f8b28	ST000599	AN000917	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
4eccd4f8488937bac5a3a0827ee66635805301c9	c8e7ccab01631544cda5e8a78fb00649536f8b28	ST000599	AN000918	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
d403052782140a6879e5d6272300e3999d5efa3e	1f728bd1308d90850d7f2a0aaf8452f7803d1ce0	ST000600	AN000919	GC POSITIVE ION MODE	MS	Agilent	GC-TOF	EI	POSITIVE
0616990eafb83d46a2d4064e9b8f3a359f5982d5	21bee8e9ef9f6eddad9e5aec5045513741e7b956	ST000601	AN000920	Reversed phase POSITIVE ION MODE	MS	Agilent	TOF	ESI	POSITIVE
e4996ca9e457cc63cc96882457e0646a1ff6666e	21bee8e9ef9f6eddad9e5aec5045513741e7b956	ST000601	AN000921	HILIC POSITIVE ION MODE	MS	Agilent	QTOF	ESI	POSITIVE
763367bc97d377d69059fc4f6def5326c091d9cc	e99dd80195fb3add8191285145ac11b0780d5e09	ST000602	AN001824	-	MS	Agilent 6560 Ion Mobility	QTOF	ESI	UNSPECIFIED
6ff2e6cc3048c27c1eebc6745e75081d75a62362	489da5e57f2b86e808ae6fd85fece22a646b7044	ST000603	AN000923	GC POSITIVE ION MODE	MS	Varian 210-MS GC Ion Trap	GC Ion Trap	EI	POSITIVE
8ade7d3956bdcb88560e5cdbf1f9ef8d1590d183	7479d6bc3f8ab920983a28a92bcdc41411749c36	ST000604	AN000924	Lipidomics POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
69b80e37f41470ade90e18613f2bc06c7a1d3b07	7479d6bc3f8ab920983a28a92bcdc41411749c36	ST000604	AN000925	Lipidomics NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
dd2c54e5f2be062b0751ea22af5004244a0be7ec	8049fd268442e3be86e61cc90aee908327ee4e93	ST000608	AN000929	Reversed phase POSITIVE ION MODE	MS	Thermo Velos Pro Orbitrap	Orbitrap	ESI	POSITIVE
30b3eed6d76ab7606df8fceb0a109bc2f3690d15	8049fd268442e3be86e61cc90aee908327ee4e93	ST000608	AN000930	Reversed phase NEGATIVE ION MODE	MS	Thermo Velos Pro Orbitrap	Orbitrap	ESI	NEGATIVE
54faaa1044ebc51f6b92d52a42e931dea0ee53e0	8049fd268442e3be86e61cc90aee908327ee4e93	ST000608	AN000931	GC POSITIVE ION MODE	MS	Agilent 7890A	Single quadrupole	EI	POSITIVE
a063e3ff054e7f50c22fbc478496e552115fc0a9	355ce53dfd504605dc96f55f3da0ceb11f2567e5	ST000611	AN000936	Reversed phase POSITIVE ION MODE	MS	Agilent	Triple quadrupole	ESI	POSITIVE
a36aec1f6adc0013a7d2ecc018a86e12c77d082a	3e0e7a254322cb69c6f2946dd9510dec81b2db09	ST000612	AN000937	Direct infusion	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	UNSPECIFIED
7ec6098c3243318706a05a0d85445fe2936aadc8	ee3c3d5b6e79d26cb12f5b88177b6aa3e24b9fba	ST000613	AN000938	Direct infusion	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	UNSPECIFIED
6b2e918480acf6537f2becc98f115be654a7c5d0	e25747188fbbeb0c94cbc9820896ec7930fa6c57	ST000614	AN000939	HILIC POSITIVE ION MODE/Waters XBridge amide column/Metabolites set 1	MS	Agilent 6495 QQQ	Triple quadrupole	ESI	POSITIVE
5dbe5e535349e16f3dc2e0bcfb0b3e569bb1ba9f	e25747188fbbeb0c94cbc9820896ec7930fa6c57	ST000614	AN000940	HILIC NEGATIVE ION MODE/Waters XBridge amide column/Metabolites set 2	MS	Agilent 6495 QQQ	Triple quadrupole	ESI	NEGATIVE
07ceb122f77fdbb025eac61c6b63e4d1d0d943f7	e25747188fbbeb0c94cbc9820896ec7930fa6c57	ST000614	AN000941	HILIC POSITIVE ION MODE/Waters XBridge amide column/Metabolites set 3	MS	Agilent 6495 QQQ	Triple quadrupole	ESI	POSITIVE
bf51c5909c50028184f2d8d394675fb3dca3954d	e25747188fbbeb0c94cbc9820896ec7930fa6c57	ST000614	AN000942	HILIC POSITIVE ION MODE/Waters XBridge amide column/Metabolites set 4	MS	Agilent 6495 QQQ	Triple quadrupole	ESI	POSITIVE
88f17635e03e11bdc0248cd2a572fe14821b7713	e25747188fbbeb0c94cbc9820896ec7930fa6c57	ST000614	AN000943	HILIC POSITIVE ION MODE/Phenomenex Luna NH2 column	MS	Agilent 6495 QQQ	Triple quadrupole	ESI	POSITIVE
4bbbc8d4452e6c5ab887b74c8e45f78ba294eb5f	53bccbe9c292765297c391957ec5d5308ea9228c	ST000615	AN000944	GC POSITIVE ION MODE	MS	Agilent	Single quadrupole	ESI	POSITIVE
249399f0271744588cd11f14c5200f51fea6abac	132ac3dcb51b78d5f0043413465e97e51e42b708	ST000616	AN000945	Direct infusion	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	UNSPECIFIED
1ed257a1b9f45f36b5d9f71f04cc4f88cadc0b64	5509a4f04d1d9ecdd5e4393c0a6d34166d834948	ST000617	AN000946	HILIC NEGATIVE ION MODE	MS	ABI Sciex 5500 QTrap	Triple quadrupole	ESI	NEGATIVE
0d72e124a67d8077a5d994eb6fef2229ea83a48d	5509a4f04d1d9ecdd5e4393c0a6d34166d834948	ST000617	AN000947	HILIC POSITIVE ION MODE	MS	ABI Sciex 5500 QTrap	Triple quadrupole	ESI	POSITIVE
25467e2ae6de50fd694bc75ef08f39fae44c1ba6	1710d36acdbed2e2352e5653629ba468661fdd84	ST000618	AN000948	Reversed phase POSITIVE ION MODE	MS	Waters Ultima QTOF	QTOF	ESI	POSITIVE
f5ed33ecc58faf522f517d7843dff3bd4c6f4b6c	f91217a1a1738dba0d9e7cdbab590e7311efce69	ST000619	AN001825	Direct infusion POSITIVE ION MODE	MS	Agilent 6560 Ion Mobility	QTOF	ESI	POSITIVE
59905e24074d0f5539c4c7c5fa1e474b3fec6a9a	f91217a1a1738dba0d9e7cdbab590e7311efce69	ST000619	AN001826	Direct infusion NEGATIVE ION MODE	MS	Agilent 6560 Ion Mobility	QTOF	ESI	NEGATIVE
394f308b25a567b311930784776eb6feed0a0fb2	f91217a1a1738dba0d9e7cdbab590e7311efce69	ST000619	AN001827	-	MS	Agilent 6560 Ion Mobility	QTOF	ESI	UNSPECIFIED
fac4bc1670761a451e0a06c7c627934ee5f423a6	e5908daa6bf951a13e55829e4d3eca9a5d4b4473	ST000620	AN000952	Direct infusion	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	UNSPECIFIED
48a6b4802fc3af62dad05587a9bb090693c4acf9	7810248097a8baaf70c3568084f7e2cd8e3aa5ee	ST000621	AN000953	Reversed phase POSITIVE ION MODE	MS	Waters Synapt G2 S QTOF	QTOF	ESI	POSITIVE
b2047af207637ec22f1cfa1c07b9be689add0b6e	fd30ed16918d966389b3310af0fb86de0f5d593b	ST000622	AN000954	GC POSITIVE ION MODE	MS	Agilent 5973	Single quadrupole	EI	POSITIVE
d371b3281435096a6b684027c2fa3b5d718cce54	6db8223787b9393821372bde8bb22b4f0c458021	ST000623	AN001820	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
2332318b0df1b388ff68561a414220722dfa005d	759d9576e13f88e8506c1db3b8030ece6fc67e95	ST000624	AN000956	Direct infusion	MS	Thermo Quantiva Access Max	Triple quadrupole	ESI	UNSPECIFIED
9e6706a3ebcdb9be53e8e9e046aa45351c7dd5d2	4c7e499c0feab00b247e899d32dce85b83f384e7	ST000625	AN000957	Reversed phase POSITIVE ION MODE	MS	Agilent 6520 QTOF	QTOF	ESI	POSITIVE
f9fd095fe35fd0389c184b0d42b8cc857febb866	ffd9327d06afabfe4a0e68cbac5464fe479ded79	ST000626	AN000958	Reversed phase NEGATIVE ION MODE	MS	Agilent 6510 QTOF	QTOF	ESI	NEGATIVE
1dc8ac251f8e149ccd21abc9cfe7ef040a1a5052	e51ee9481e0fd074dfd89d70410da460e1f3396b	ST000627	AN000959	Reversed phase POSITIVE ION MODE	MS	Agilent 6510 QTOF	QTOF	ESI	POSITIVE
5dd457fa71c392805bdcc96e0ce5deee71e5b1d1	49af7cbc8c9e8d32c9c0f4608feb80ae6d7a9bac	ST000628	AN000960	GC POSITIVE ION MODE	MS	Agilent 5977A	Single quadrupole	EI	POSITIVE
381a6785f9e141e950a5dfa5aedffd47273332a9	1acb0c27b9cf6f7c36a5ea163545411993b5b404	ST000629	AN000961	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
ab353eb68bfe70a5886bd212e1e3f7e034c93b7f	62ace5572c831b6f717f5126c533139b1454c393	ST000630	AN000962	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
cd455953f0f9060d198384c0af1bc971f2651495	928f6d28d03623342092979b0b6491fdb021fcea	ST000631	AN000963	GC POSITIVE ION MODE	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
c692bb57f97dabed20a9cd7de3246be24ef6663a	06059864bfbf372b74ab75579267becf6f06fda1	ST000632	AN000964	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
7dbf5aac60c591b648f5709cbcc726778a26bc91	b3d3babf66335713e439e91ce2540ec03b29cefe	ST000633	AN000965	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
e6da4efb8a3c3254c32e3d1a74bbe4406576b63a	c1dd528a845ab00d8dd38cfaefccb0867b3340f3	ST000634	AN000966	GC POSITIVE ION MODE	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
2627125a82cdc4f9ec41b93a03202802f69f9626	165123483bd7ce3b14896459faf684b00617f8ca	ST000635	AN000967	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
52beb9fa863a3f1e73345cac4d0d0aeeb21685eb	865871eaf3e703bd4e3d055c4a0c2a1d6af71921	ST000636	AN000968	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
f84a70d61d8ad9cca24b5a79a5a2872f1489c718	37e179fd838f9f6c69c3fdcd0338f2652d2d7685	ST000637	AN000969	GC POSITIVE ION MODE	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
2ed22e757239d1796edc990b3081310616dc9495	fa3d7419a6b7b5c5a2b4a0efd382873291fa52d9	ST000638	AN000970	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
ade1ca3722fbd00ad364bdbec344c25e047c19ed	d9816ce7bb086f627d42ecebfc3867e40183625c	ST000639	AN000971	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
5e57e9fffbc34d46514b8b3fcd83157b5346f13b	e102c2adf53c5cc7452a054fdeaa0d533489194b	ST000640	AN000972	Reversed phase NEGATIVE ION MODE	MS	Agilent 6460 QQQ	Triple quadrupole	ESI	NEGATIVE
d7f66b3c401b5bf2c0574840217fe677511f8954	138720fcddd8e92091bd87926f601a1b2918375d	ST000641	AN000973	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
229869eebaa585d586017fcee524093edffd0797	a42b567a800f3b47535366bc37119073546e0b7e	ST000642	AN000974	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
4b7ec5b755b6ef481ec574274009cc83cab24740	bbcb2db4ab1c48da0b8b0abe11df65c709e75936	ST000643	AN000975	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
1de43241884e83c7ef2b4225dd28594c551d4a1e	b983a522b5a51991b3d5ff96a7c39cc6b9f525cc	ST000644	AN000976	Reversed phase POSITIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	POSITIVE
074890e24c7debecd4b8069c94c5f1efc5ec20df	b530b2ec5b0ec2de85bc8ac1e1da16d94fe20d52	ST000645	AN000977	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
310bebb4b652b3c3a9a4e49eb261c2d890b5b1d6	e7ae11b251e16ca47151b33c69bb19078eb773fa	ST000646	AN000978	GC POSITIVE ION MODE	MS	Agilent 5977A	Single quadrupole	EI	POSITIVE
50eec1412a0a0957e8ef7d724c22c600165ebef8	40db5584c4ac0f2e51642813584c1d6949a5a417	ST000647	AN000979	Reversed phase NEGATIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	NEGATIVE
7599f160d5ef67ff8722915acdc99130ab2301d7	d32e0bbf9480d084afefa15947f270ddf70dba38	ST000648	AN000980	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
122ea3047804b683c2e3b30455c9a5f230264c7e	0617b5c8c14c351c3ac3dd5b8ed99034960a35db	ST000649	AN000981	Reversed phase NEGATIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	NEGATIVE
